user_id,signup_date,purchase_date,amount,channel,product_category
714,2024-03-21,2024-03-25 14:00:37.456974,78.28,direct,clothing
714,2024-03-21,2024-03-30 09:35:44.553821,117.5,direct,sports
716,2024-01-21,2024-02-01 11:16:41.739568,21.45,direct,clothing
716,2024-01-21,2024-02-05 15:17:33.984304,45.75,direct,toys
716,2024-01-21,2024-01-25 14:43:58.778811,50.0,direct,toys
716,2024-01-21,2024-03-09 11:29:12.213488,26.55,direct,toys
716,2024-01-21,2024-01-23 05:12:52.314754,43.73,direct,toys
717,2024-02-28,2024-03-05 02:37:28.432481,276.95,direct,electronics
717,2024-02-28,2024-02-28 02:03:34.763003,80.58,direct,home_garden
718,2024-01-19,2024-03-16 18:24:35.778237,143.63,organic,electronics
719,2024-01-03,2024-01-14 09:09:38.138098,41.3,paid_search,beauty
719,2024-01-03,2024-02-21 06:33:49.067484,23.23,paid_search,books
719,2024-01-03,2024-01-27 07:20:48.304859,76.63,paid_search,beauty
720,2024-02-27,2024-03-08 01:44:40.814275,125.03,email,toys
721,2024-01-15,2024-01-21 19:35:45.794676,35.57,social_media,beauty
721,2024-01-15,2024-01-22 01:21:23.455063,52.89,social_media,books
721,2024-01-15,2024-01-19 03:16:26.036604,45.41,social_media,beauty
721,2024-01-15,2024-02-21 19:51:45.896348,22.69,social_media,beauty
721,2024-01-15,2024-01-25 22:48:40.892428,20.25,social_media,books
722,2024-02-04,2024-02-08 02:43:24.970590,67.45,organic,toys
722,2024-02-04,2024-02-21 10:26:42.805508,47.23,organic,books
722,2024-02-04,2024-02-18 01:07:29.172404,44.59,organic,toys
722,2024-02-04,2024-02-19 14:41:20.546384,40.51,organic,beauty
722,2024-02-04,2024-03-13 16:00:15.611254,66.43,organic,clothing
723,2024-01-25,2024-02-07 07:46:56.761111,208.66,social_media,home_garden
723,2024-01-25,2024-03-01 14:31:42.783639,160.56,social_media,electronics
724,2024-01-18,2024-02-27 22:23:24.644387,140.53,email,electronics
725,2024-03-20,2024-03-26 07:22:10.954852,37.79,paid_search,beauty
727,2024-01-17,2024-02-06 19:17:02.740525,508.38,organic,electronics
727,2024-01-17,2024-02-08 10:21:36.824013,72.15,organic,beauty
728,2024-01-08,2024-01-22 04:06:34.351234,21.23,email,toys
729,2024-02-15,2024-02-23 12:27:37.499558,24.39,paid_search,toys
730,2024-03-11,2024-03-11 10:24:11.012053,99.06,social_media,sports
730,2024-03-11,2024-03-22 07:49:39.123860,60.82,social_media,clothing
730,2024-03-11,2024-03-18 21:57:23.870983,266.21,social_media,electronics
734,2024-01-15,2024-01-23 16:54:20.514737,176.22,paid_search,electronics
736,2024-03-24,2024-03-29 08:12:33.883806,45.37,paid_search,clothing
738,2024-02-29,2024-03-06 02:04:11.780362,27.31,organic,books
738,2024-02-29,2024-03-15 13:48:36.392272,49.38,organic,clothing
738,2024-02-29,2024-03-03 00:56:30.858825,24.64,organic,books
738,2024-02-29,2024-03-12 07:24:08.572856,85.07,organic,sports
739,2024-01-02,2024-01-10 06:44:29.123766,937.96,email,electronics
739,2024-01-02,2024-02-23 13:00:26.984744,48.85,email,clothing
739,2024-01-02,2024-01-15 14:19:17.633153,322.66,email,electronics
739,2024-01-02,2024-01-23 02:05:05.660572,119.3,email,beauty
741,2024-03-21,2024-03-26 16:37:28.731940,240.53,organic,electronics
741,2024-03-21,2024-03-21 21:46:22.525961,334.33,organic,electronics
741,2024-03-21,2024-03-27 23:58:46.584721,568.16,organic,electronics
743,2024-03-22,2024-03-22 17:22:32.278201,49.37,paid_search,toys
744,2024-02-07,2024-03-23 05:41:41.773213,166.23,organic,sports
744,2024-02-07,2024-03-04 18:04:18.653793,57.0,organic,clothing
744,2024-02-07,2024-03-16 07:26:02.238392,49.44,organic,books
748,2024-02-10,2024-02-25 02:17:41.098639,59.65,organic,clothing
748,2024-02-10,2024-02-18 22:39:24.272393,56.08,organic,sports
748,2024-02-10,2024-02-28 16:43:45.822809,34.39,organic,clothing
748,2024-02-10,2024-02-11 07:39:28.441880,49.67,organic,toys
750,2024-03-20,2024-03-30 13:48:51.119395,21.84,paid_search,toys
750,2024-03-20,2024-03-26 04:47:53.112673,612.71,paid_search,electronics
754,2024-03-17,2024-03-18 11:34:36.834574,354.89,organic,electronics
754,2024-03-17,2024-03-21 23:20:27.969586,77.05,organic,clothing
754,2024-03-17,2024-03-23 11:32:24.451692,138.6,organic,home_garden
755,2024-03-17,2024-03-19 06:48:29.008179,358.96,organic,electronics
756,2024-01-22,2024-01-31 19:42:45.720859,98.7,paid_search,clothing
759,2024-01-15,2024-02-12 10:17:55.404465,27.39,organic,toys
760,2024-02-13,2024-03-02 03:14:12.677036,132.42,organic,toys
760,2024-02-13,2024-02-14 08:33:49.058387,42.31,organic,beauty
760,2024-02-13,2024-02-13 09:19:16.098358,36.09,organic,books
762,2024-01-06,2024-01-17 19:09:17.836212,11.18,social_media,books
764,2024-02-01,2024-02-02 22:17:32.726757,12.94,organic,books
764,2024-02-01,2024-03-03 13:02:33.312902,46.69,organic,toys
765,2024-03-16,2024-03-21 10:02:10.884675,115.15,email,home_garden
769,2024-03-20,2024-03-20 15:46:56.566965,83.34,paid_search,clothing
770,2024-02-27,2024-03-01 12:36:36.966616,41.34,email,toys
770,2024-02-27,2024-03-10 14:01:28.394670,88.86,email,home_garden
772,2024-02-29,2024-03-01 05:30:58.273800,52.26,social_media,home_garden
772,2024-02-29,2024-03-07 05:05:49.554371,18.92,social_media,toys
772,2024-02-29,2024-03-04 03:23:48.492985,549.77,social_media,electronics
773,2024-03-15,2024-03-19 22:45:35.184910,93.2,social_media,home_garden
775,2024-01-13,2024-02-06 08:36:03.631257,411.19,paid_search,electronics
775,2024-01-13,2024-01-23 04:54:25.820992,18.61,paid_search,books
775,2024-01-13,2024-02-10 10:59:34.800036,23.87,paid_search,books
776,2024-01-19,2024-01-24 20:02:18.117670,36.52,referral,beauty
776,2024-01-19,2024-02-26 00:04:08.839810,88.23,referral,clothing
776,2024-01-19,2024-01-25 17:25:17.766980,84.68,referral,toys
776,2024-01-19,2024-02-09 07:36:33.122303,22.7,referral,books
776,2024-01-19,2024-03-28 06:13:02.782904,9.3,referral,books
777,2024-02-14,2024-03-14 02:37:49.684662,33.62,organic,clothing
782,2024-02-25,2024-03-19 00:04:48.727453,50.65,referral,home_garden
783,2024-01-03,2024-02-28 00:16:12.078324,27.79,organic,beauty
785,2024-02-23,2024-03-01 02:00:37.316204,130.94,organic,home_garden
785,2024-02-23,2024-03-01 21:25:20.253620,42.86,organic,sports
785,2024-02-23,2024-02-25 10:13:29.414288,212.14,organic,electronics
786,2024-01-07,2024-01-20 18:04:24.833617,46.82,paid_search,books
786,2024-01-07,2024-02-13 16:01:13.641915,74.79,paid_search,toys
786,2024-01-07,2024-01-31 10:00:08.533109,261.31,paid_search,home_garden
788,2024-03-01,2024-03-23 21:37:52.565417,39.86,email,books
788,2024-03-01,2024-03-04 02:43:27.515482,103.3,email,sports
788,2024-03-01,2024-03-09 23:19:40.232487,88.24,email,sports
788,2024-03-01,2024-03-10 14:45:57.753864,54.56,email,toys
788,2024-03-01,2024-03-24 06:43:55.036638,29.4,email,clothing
788,2024-03-01,2024-03-15 14:50:19.965601,10.46,email,books
791,2024-02-19,2024-02-20 21:15:41.427280,238.93,email,electronics
794,2024-02-05,2024-03-19 07:24:18.731383,61.33,paid_search,clothing
796,2024-02-27,2024-03-26 19:05:34.636163,82.94,direct,beauty
796,2024-02-27,2024-03-14 22:27:43.045415,36.87,direct,clothing
796,2024-02-27,2024-02-29 18:22:10.422917,17.26,direct,books
796,2024-02-27,2024-02-28 12:22:35.050426,24.95,direct,books
796,2024-02-27,2024-03-10 21:02:33.181188,93.84,direct,toys
797,2024-01-12,2024-02-25 22:20:59.795213,40.98,paid_search,beauty
797,2024-01-12,2024-01-16 18:04:17.289097,107.08,paid_search,home_garden
797,2024-01-12,2024-02-11 22:25:47.936342,33.57,paid_search,clothing
797,2024-01-12,2024-01-26 07:03:50.888394,33.5,paid_search,toys
798,2024-01-18,2024-03-09 21:48:34.609781,29.73,social_media,beauty
798,2024-01-18,2024-03-06 01:17:24.677477,53.77,social_media,toys
800,2024-01-26,2024-02-06 22:30:29.861738,55.17,social_media,sports
800,2024-01-26,2024-01-27 15:23:17.344732,84.84,social_media,clothing
800,2024-01-26,2024-01-31 17:22:58.362879,196.18,social_media,electronics
800,2024-01-26,2024-03-27 22:48:44.995970,20.1,social_media,books
800,2024-01-26,2024-02-29 08:01:27.006538,51.24,social_media,clothing
800,2024-01-26,2024-02-08 03:26:24.485430,296.57,social_media,electronics
802,2024-01-14,2024-02-07 14:49:19.931094,162.71,referral,sports
810,2024-03-06,2024-03-29 15:30:06.800021,69.08,email,clothing
814,2024-02-16,2024-03-14 09:01:02.010700,122.46,organic,clothing
814,2024-02-16,2024-02-18 17:18:20.558861,42.24,organic,beauty
815,2024-01-10,2024-02-26 19:51:10.451291,37.75,organic,clothing
815,2024-01-10,2024-01-27 18:50:35.776286,34.46,organic,beauty
817,2024-01-10,2024-01-30 08:20:20.147991,14.12,social_media,books
817,2024-01-10,2024-01-14 03:33:36.117108,26.54,social_media,books
817,2024-01-10,2024-01-22 15:35:45.399935,46.65,social_media,beauty
818,2024-01-01,2024-01-03 04:04:46.302434,235.32,paid_search,home_garden
818,2024-01-01,2024-01-05 23:53:55.992372,122.14,paid_search,home_garden
819,2024-01-08,2024-01-10 19:24:21.143247,34.85,social_media,clothing
820,2024-01-01,2024-01-05 11:33:21.896524,260.69,organic,electronics
820,2024-01-01,2024-02-10 17:18:46.917587,230.25,organic,electronics
820,2024-01-01,2024-01-07 15:36:35.520255,17.26,organic,clothing
825,2024-03-19,2024-03-29 06:55:11.174815,118.22,social_media,sports
826,2024-03-01,2024-03-11 15:40:19.575372,342.18,organic,home_garden
826,2024-03-01,2024-03-03 04:26:31.259893,67.59,organic,sports
828,2024-02-06,2024-02-17 14:25:28.840196,66.29,direct,sports
828,2024-02-06,2024-03-30 11:33:01.380834,90.11,direct,clothing
830,2024-02-04,2024-02-13 18:13:42.684273,437.04,paid_search,electronics
833,2024-01-20,2024-02-27 18:38:47.091632,89.43,referral,home_garden
833,2024-01-20,2024-02-13 18:00:27.950200,135.2,referral,home_garden
841,2024-02-19,2024-02-24 15:49:37.350435,35.08,organic,clothing
842,2024-01-08,2024-01-08 11:40:46.037023,41.03,direct,toys
842,2024-01-08,2024-01-12 01:17:18.967969,133.28,direct,home_garden
842,2024-01-08,2024-01-27 08:03:22.693041,43.0,direct,books
842,2024-01-08,2024-01-11 06:25:22.292969,107.94,direct,home_garden
844,2024-01-29,2024-02-06 10:41:18.134785,19.89,paid_search,books
845,2024-01-05,2024-02-03 07:50:33.706996,335.79,direct,electronics
845,2024-01-05,2024-01-10 00:58:17.971545,19.44,direct,toys
845,2024-01-05,2024-01-20 18:13:42.625677,63.06,direct,clothing
845,2024-01-05,2024-02-01 06:20:53.757176,44.38,direct,clothing
845,2024-01-05,2024-01-23 07:26:35.793219,399.64,direct,electronics
846,2024-02-16,2024-02-26 02:36:14.588636,54.79,social_media,sports
849,2024-03-22,2024-03-24 04:04:23.841022,73.33,social_media,home_garden
850,2024-01-08,2024-01-16 18:16:26.078112,24.95,email,books
850,2024-01-08,2024-01-18 04:15:59.372729,38.42,email,books
853,2024-02-02,2024-02-02 10:08:29.160992,40.37,social_media,toys
856,2024-03-30,2024-03-30 09:21:24.215441,200.0,paid_search,clothing
857,2024-03-06,2024-03-23 14:44:37.564399,45.3,referral,sports
857,2024-03-06,2024-03-18 10:52:14.379366,25.64,referral,books
857,2024-03-06,2024-03-08 02:23:32.506742,79.65,referral,home_garden
858,2024-03-10,2024-03-28 00:35:56.634000,84.07,paid_search,sports
859,2024-02-02,2024-02-02 12:38:10.976488,158.02,paid_search,sports
862,2024-03-15,2024-03-15 09:50:57.802137,49.56,email,beauty
862,2024-03-15,2024-03-28 13:02:06.399550,28.3,email,beauty
864,2024-03-10,2024-03-21 19:16:05.989159,368.54,direct,electronics
864,2024-03-10,2024-03-14 17:32:20.912325,66.06,direct,sports
864,2024-03-10,2024-03-13 03:48:23.552623,23.57,direct,toys
864,2024-03-10,2024-03-18 00:22:52.960478,251.25,direct,electronics
865,2024-01-13,2024-01-17 03:19:10.659486,16.99,email,books
865,2024-01-13,2024-02-07 18:13:32.525984,113.97,email,sports
865,2024-01-13,2024-01-22 22:16:04.894262,61.61,email,clothing
871,2024-01-15,2024-01-22 05:03:58.525199,64.97,social_media,home_garden
871,2024-01-15,2024-01-30 14:51:44.683977,366.9,social_media,electronics
872,2024-02-29,2024-03-12 14:17:55.368510,46.37,paid_search,beauty
873,2024-02-02,2024-02-04 10:04:40.083802,77.97,organic,sports
873,2024-02-02,2024-02-15 14:54:41.610424,43.37,organic,beauty
873,2024-02-02,2024-02-13 08:48:36.208901,48.9,organic,clothing
873,2024-02-02,2024-02-26 09:41:18.039586,27.04,organic,beauty
874,2024-02-04,2024-02-09 01:59:32.713937,248.06,organic,electronics
874,2024-02-04,2024-02-18 07:42:25.974687,32.65,organic,beauty
878,2024-01-09,2024-01-18 18:50:08.199430,128.18,paid_search,home_garden
878,2024-01-09,2024-01-10 10:37:05.258731,370.27,paid_search,electronics
878,2024-01-09,2024-01-09 06:33:49.814809,78.53,paid_search,sports
878,2024-01-09,2024-01-12 17:41:19.641558,93.68,paid_search,sports
878,2024-01-09,2024-02-28 02:39:29.305872,40.11,paid_search,beauty
882,2024-01-05,2024-01-10 23:09:02.915341,28.78,paid_search,books
883,2024-02-06,2024-03-30 03:04:57.980708,25.76,organic,books
883,2024-02-06,2024-02-25 17:46:57.439597,119.31,organic,home_garden
883,2024-02-06,2024-02-18 08:37:10.002489,26.09,organic,beauty
884,2024-01-15,2024-01-18 08:03:51.193345,50.91,paid_search,beauty
891,2024-03-08,2024-03-25 03:28:02.292253,18.41,direct,toys
891,2024-03-08,2024-03-12 14:04:03.447140,111.07,direct,clothing
891,2024-03-08,2024-03-25 11:31:24.136884,17.57,direct,books
891,2024-03-08,2024-03-14 08:18:15.849088,56.72,direct,beauty
891,2024-03-08,2024-03-19 08:39:38.927109,93.89,direct,home_garden
891,2024-03-08,2024-03-10 00:13:43.586915,47.82,direct,books
891,2024-03-08,2024-03-15 01:43:55.036373,24.03,direct,books
892,2024-03-26,2024-03-28 08:37:00.975035,290.57,organic,home_garden
893,2024-03-18,2024-03-26 21:11:11.303865,353.8,paid_search,electronics
894,2024-02-21,2024-02-29 20:49:47.882487,309.67,social_media,electronics
894,2024-02-21,2024-03-07 10:59:37.206499,318.8,social_media,home_garden
899,2024-01-04,2024-02-12 07:13:30.726665,61.28,email,toys
899,2024-01-04,2024-01-04 19:43:04.837217,52.0,email,toys
899,2024-01-04,2024-01-08 21:34:12.069065,65.87,email,clothing
902,2024-01-31,2024-02-11 06:49:44.394062,27.98,social_media,clothing
903,2024-02-25,2024-02-29 13:47:02.998584,489.04,email,electronics
903,2024-02-25,2024-03-12 14:12:36.888571,78.87,email,clothing
907,2024-02-13,2024-03-26 01:33:45.271265,153.13,organic,sports
911,2024-01-26,2024-01-28 23:19:35.723914,212.67,organic,sports
913,2024-02-11,2024-02-24 13:20:01.586330,24.35,direct,toys
913,2024-02-11,2024-02-14 02:09:52.536893,91.18,direct,home_garden
913,2024-02-11,2024-03-06 17:53:52.981454,13.15,direct,books
913,2024-02-11,2024-02-20 01:08:13.066923,34.2,direct,toys
916,2024-01-24,2024-01-30 00:07:51.804545,89.21,email,clothing
922,2024-02-02,2024-03-24 14:28:26.945384,70.97,organic,sports
922,2024-02-02,2024-03-10 03:26:16.184657,93.03,organic,home_garden
922,2024-02-02,2024-02-06 02:59:57.944700,26.16,organic,home_garden
922,2024-02-02,2024-02-19 15:26:47.117787,29.52,organic,toys
922,2024-02-02,2024-02-20 04:05:21.223809,22.9,organic,toys
922,2024-02-02,2024-03-06 16:40:36.513533,495.46,organic,electronics
922,2024-02-02,2024-03-02 21:06:10.771101,15.92,organic,books
922,2024-02-02,2024-03-08 20:50:05.872881,44.15,organic,toys
923,2024-03-21,2024-03-27 01:54:53.070243,122.62,organic,home_garden
923,2024-03-21,2024-03-21 19:50:41.877299,336.97,organic,electronics
924,2024-02-06,2024-02-21 17:46:15.298398,64.76,social_media,sports
924,2024-02-06,2024-02-25 09:32:45.029817,70.05,social_media,beauty
926,2024-01-10,2024-01-18 10:55:18.884436,125.43,organic,beauty
928,2024-01-25,2024-03-04 03:07:34.836791,17.05,referral,beauty
928,2024-01-25,2024-02-03 22:32:53.222592,15.88,referral,books
929,2024-02-04,2024-03-10 13:45:57.617991,75.4,social_media,sports
930,2024-01-18,2024-02-26 09:12:46.883352,22.36,paid_search,books
932,2024-03-15,2024-03-20 13:51:06.243852,101.95,referral,sports
932,2024-03-15,2024-03-15 17:28:06.774370,74.78,referral,beauty
934,2024-03-08,2024-03-12 18:52:55.080689,261.12,social_media,electronics
934,2024-03-08,2024-03-18 14:48:38.101464,122.14,social_media,home_garden
935,2024-02-11,2024-02-16 14:32:30.364023,81.63,direct,home_garden
935,2024-02-11,2024-03-11 01:19:57.098469,96.25,direct,beauty
935,2024-02-11,2024-03-02 08:22:02.757001,38.35,direct,toys
939,2024-03-10,2024-03-11 07:10:56.788910,22.94,paid_search,books
939,2024-03-10,2024-03-20 00:33:18.623237,45.96,paid_search,clothing
941,2024-02-29,2024-03-11 03:07:20.345882,20.16,organic,books
941,2024-02-29,2024-03-10 05:04:59.767776,215.89,organic,sports
941,2024-02-29,2024-03-25 08:37:56.427160,72.5,organic,sports
943,2024-02-01,2024-02-19 21:51:39.059311,43.03,paid_search,sports
943,2024-02-01,2024-03-22 09:42:36.709225,72.77,paid_search,toys
945,2024-02-13,2024-02-21 17:28:11.162888,149.09,paid_search,sports
946,2024-01-03,2024-01-19 00:58:47.918890,59.47,organic,toys
946,2024-01-03,2024-01-24 13:06:33.905135,541.41,organic,electronics
946,2024-01-03,2024-01-31 10:19:14.222411,55.92,organic,clothing
946,2024-01-03,2024-02-07 04:00:29.880370,34.58,organic,beauty
946,2024-01-03,2024-01-25 18:38:04.748297,174.6,organic,electronics
946,2024-01-03,2024-02-01 12:11:37.751812,88.97,organic,beauty
949,2024-02-04,2024-02-07 16:20:21.067711,224.34,social_media,electronics
950,2024-01-30,2024-01-30 20:49:53.779062,206.47,paid_search,home_garden
951,2024-01-22,2024-01-24 11:35:31.808450,267.09,social_media,electronics
951,2024-01-22,2024-02-01 02:26:08.287867,38.6,social_media,beauty
951,2024-01-22,2024-03-01 09:25:00.916041,220.35,social_media,electronics
951,2024-01-22,2024-01-28 08:12:20.358067,144.93,social_media,home_garden
951,2024-01-22,2024-01-26 00:10:50.734209,11.59,social_media,beauty
951,2024-01-22,2024-02-05 10:18:33.557497,75.98,social_media,clothing
952,2024-02-05,2024-02-14 05:16:00.998958,39.39,direct,books
952,2024-02-05,2024-02-16 17:32:45.838305,21.22,direct,clothing
952,2024-02-05,2024-02-11 11:28:01.314309,93.96,direct,sports
952,2024-02-05,2024-02-07 13:16:23.211500,32.78,direct,beauty
952,2024-02-05,2024-02-28 16:25:58.704823,59.91,direct,beauty
952,2024-02-05,2024-02-19 09:19:01.447836,62.02,direct,sports
952,2024-02-05,2024-02-29 00:41:48.656762,20.52,direct,beauty
957,2024-01-17,2024-03-17 04:36:10.140454,620.02,paid_search,electronics
957,2024-01-17,2024-01-29 22:01:03.610299,52.93,paid_search,sports
958,2024-01-08,2024-01-22 12:49:48.991192,29.04,email,toys
959,2024-01-16,2024-01-31 11:08:46.184338,207.01,paid_search,home_garden
960,2024-01-23,2024-03-04 16:40:59.461931,27.42,paid_search,books
960,2024-01-23,2024-01-26 17:52:29.146236,75.09,paid_search,sports
961,2024-01-05,2024-01-30 05:25:21.065388,45.86,social_media,clothing
961,2024-01-05,2024-01-13 11:25:29.477090,31.6,social_media,books
961,2024-01-05,2024-01-27 12:24:52.227365,103.52,social_media,clothing
961,2024-01-05,2024-02-06 21:18:41.395750,71.64,social_media,sports
962,2024-03-05,2024-03-25 15:45:10.886258,151.61,email,clothing
962,2024-03-05,2024-03-14 05:28:35.394494,100.25,email,beauty
966,2024-01-16,2024-01-26 12:10:22.445194,92.72,paid_search,sports
970,2024-01-02,2024-01-25 23:37:36.288546,633.22,direct,electronics
970,2024-01-02,2024-01-16 16:39:05.997302,200.0,direct,clothing
970,2024-01-02,2024-01-04 06:08:08.181551,181.48,direct,sports
970,2024-01-02,2024-01-05 12:00:30.530586,47.73,direct,clothing
970,2024-01-02,2024-02-03 05:05:33.506888,26.19,direct,toys
971,2024-03-13,2024-03-24 06:28:10.778659,568.34,paid_search,electronics
972,2024-03-07,2024-03-18 08:57:57.477088,103.37,paid_search,sports
976,2024-01-15,2024-01-18 11:16:04.519846,58.54,referral,beauty
976,2024-01-15,2024-01-28 18:27:19.728228,118.12,referral,sports
976,2024-01-15,2024-01-31 21:49:30.937455,311.76,referral,electronics
977,2024-01-12,2024-03-09 17:51:49.969019,30.84,direct,toys
977,2024-01-12,2024-01-26 10:32:49.397394,83.87,direct,beauty
977,2024-01-12,2024-03-07 03:05:48.359825,129.31,direct,sports
977,2024-01-12,2024-02-26 05:39:08.918984,59.52,direct,home_garden
977,2024-01-12,2024-01-14 20:35:18.995356,128.84,direct,clothing
977,2024-01-12,2024-02-10 19:40:26.833069,46.38,direct,beauty
978,2024-02-11,2024-03-07 01:35:59.181459,41.06,paid_search,books
984,2024-01-21,2024-02-06 07:34:23.797176,37.1,organic,clothing
985,2024-01-02,2024-01-04 17:19:54.327717,46.67,organic,toys
986,2024-03-18,2024-03-18 08:11:44.376687,48.24,referral,books
988,2024-01-25,2024-03-18 14:48:48.818856,59.8,paid_search,clothing
988,2024-01-25,2024-02-08 15:23:52.053441,29.54,paid_search,toys
988,2024-01-25,2024-02-18 17:51:01.123811,20.61,paid_search,beauty
989,2024-02-02,2024-02-10 21:33:02.628857,18.59,direct,books
989,2024-02-02,2024-02-24 23:54:34.892057,41.57,direct,sports
989,2024-02-02,2024-02-11 01:36:19.652198,106.33,direct,sports
990,2024-01-14,2024-02-03 18:08:29.077601,43.07,organic,sports
990,2024-01-14,2024-02-06 00:08:08.572400,252.15,organic,electronics
990,2024-01-14,2024-01-23 21:42:51.899924,105.85,organic,sports
990,2024-01-14,2024-01-16 15:07:39.480064,52.18,organic,sports
993,2024-02-10,2024-02-24 22:52:28.799379,40.87,email,clothing
994,2024-01-13,2024-03-06 11:30:23.117663,61.79,paid_search,beauty
994,2024-01-13,2024-01-21 10:29:28.103530,182.73,paid_search,sports
994,2024-01-13,2024-01-30 07:30:39.699541,298.56,paid_search,electronics
995,2024-01-08,2024-01-14 14:18:26.345673,64.04,paid_search,beauty
995,2024-01-08,2024-01-20 14:50:12.126198,40.48,paid_search,books
996,2024-03-08,2024-03-18 00:50:50.734895,24.45,organic,books
997,2024-03-08,2024-03-12 14:10:29.741654,72.99,organic,clothing
998,2024-01-12,2024-02-11 10:48:47.376131,121.61,direct,electronics
998,2024-01-12,2024-02-11 08:28:16.828744,26.22,direct,books
998,2024-01-12,2024-02-07 20:07:53.867024,94.92,direct,toys
998,2024-01-12,2024-01-29 04:10:05.639981,66.13,direct,toys
998,2024-01-12,2024-01-18 04:13:40.722336,150.0,direct,beauty
999,2024-01-13,2024-03-05 05:32:28.295040,97.67,direct,home_garden
999,2024-01-13,2024-02-10 14:40:50.861825,202.69,direct,home_garden
999,2024-01-13,2024-01-18 00:44:07.316554,954.51,direct,electronics
999,2024-01-13,2024-01-23 20:26:21.800488,27.73,direct,books
999,2024-01-13,2024-01-29 22:37:00.243570,760.29,direct,electronics
1000,2024-01-20,2024-02-22 09:06:17.874251,17.53,paid_search,books
1000,2024-01-20,2024-01-29 19:59:58.251042,7.74,paid_search,books
1003,2024-01-02,2024-02-14 20:21:04.840212,463.65,social_media,electronics
1003,2024-01-02,2024-01-06 16:13:58.228396,46.66,social_media,beauty
1003,2024-01-02,2024-01-17 17:31:42.833946,64.17,social_media,sports
1003,2024-01-02,2024-01-10 22:56:49.037195,193.69,social_media,electronics
1007,2024-01-11,2024-01-12 01:14:50.945007,69.73,email,beauty
1007,2024-01-11,2024-01-21 02:23:05.610591,92.69,email,toys
1007,2024-01-11,2024-01-27 12:59:19.435995,24.97,email,books
1007,2024-01-11,2024-01-22 15:51:18.726838,27.98,email,toys
1009,2024-03-13,2024-03-16 18:16:01.832834,79.3,paid_search,home_garden
1010,2024-01-09,2024-01-09 15:40:33.703300,149.52,organic,home_garden
1014,2024-02-09,2024-02-15 07:59:32.914813,42.8,email,books
1014,2024-02-09,2024-02-22 08:51:37.176309,109.94,email,home_garden
1014,2024-02-09,2024-03-02 15:00:27.122097,176.88,email,home_garden
1018,2024-03-03,2024-03-03 09:47:34.013542,242.31,paid_search,electronics
1018,2024-03-03,2024-03-15 15:23:38.670680,43.9,paid_search,toys
1018,2024-03-03,2024-03-11 18:33:10.479009,116.47,paid_search,toys
1019,2024-01-07,2024-02-03 03:48:04.914952,41.08,paid_search,clothing
1020,2024-03-26,2024-03-28 07:55:30.119683,36.29,email,toys
1020,2024-03-26,2024-03-28 02:34:57.704252,51.51,email,clothing
1027,2024-01-13,2024-01-24 20:32:30.974050,22.23,organic,toys
1032,2024-01-21,2024-02-02 13:01:02.082713,28.55,email,toys
1032,2024-01-21,2024-01-31 05:30:03.383824,205.63,email,home_garden
1032,2024-01-21,2024-03-03 21:04:56.974517,65.58,email,clothing
1033,2024-02-24,2024-03-08 06:27:56.156730,32.26,organic,books
1033,2024-02-24,2024-02-25 04:15:43.824931,73.37,organic,beauty
1034,2024-03-08,2024-03-16 17:38:33.862859,60.72,email,toys
1034,2024-03-08,2024-03-20 15:12:18.963097,20.38,email,toys
1037,2024-02-11,2024-03-13 05:04:07.492872,198.79,email,sports
1037,2024-02-11,2024-03-06 18:24:52.518423,31.74,email,beauty
1037,2024-02-11,2024-02-12 05:30:54.527781,71.22,email,clothing
1037,2024-02-11,2024-03-20 01:12:13.002798,217.08,email,electronics
1038,2024-01-13,2024-01-24 06:44:59.154325,60.62,organic,sports
1038,2024-01-13,2024-01-28 01:35:03.908747,32.46,organic,sports
1038,2024-01-13,2024-01-21 00:25:14.995147,56.09,organic,sports
1039,2024-03-04,2024-03-06 07:09:27.830068,31.29,email,toys
1039,2024-03-04,2024-03-11 06:45:15.159906,62.74,email,toys
1039,2024-03-04,2024-03-20 12:55:01.486943,204.22,email,electronics
1040,2024-01-09,2024-01-31 09:18:01.644496,50.15,direct,toys
1040,2024-01-09,2024-02-03 08:56:06.865215,89.82,direct,home_garden
1042,2024-01-29,2024-02-03 17:09:35.461516,323.81,organic,electronics
1043,2024-02-27,2024-02-27 04:37:24.544178,96.5,organic,clothing
1044,2024-01-21,2024-02-21 17:59:55.148807,93.32,email,sports
1044,2024-01-21,2024-01-23 13:12:41.085373,62.75,email,home_garden
1045,2024-02-03,2024-02-17 22:51:55.609237,53.6,paid_search,clothing
1051,2024-01-08,2024-01-11 04:39:34.350463,37.78,organic,beauty
1063,2024-03-21,2024-03-28 21:43:51.716215,115.8,organic,sports
1065,2024-03-19,2024-03-26 01:48:19.412845,31.28,organic,beauty
1065,2024-03-19,2024-03-20 12:48:50.704985,112.77,organic,home_garden
1065,2024-03-19,2024-03-19 00:15:57.896414,115.37,organic,home_garden
1067,2024-03-08,2024-03-11 21:46:46.097087,80.94,email,sports
1067,2024-03-08,2024-03-23 09:01:24.216692,127.43,email,sports
1068,2024-02-10,2024-03-04 12:52:42.634381,33.19,direct,books
1068,2024-02-10,2024-02-19 22:56:42.167041,158.92,direct,electronics
1068,2024-02-10,2024-02-17 16:00:43.181853,18.73,direct,books
